"","data.strata","Freq"
"1442","Wadi Ashshati_idp",0.0177901245296355
"1443","Wadi Ashshati_idp",0.0177901245296355
"1444","Wadi Ashshati_returnee",0.0073815370258948
"1445","Wadi Ashshati_idp",0.0177901245296355
"1446","Wadi Ashshati_returnee",0.0073815370258948
"1447","Wadi Ashshati_idp",0.0177901245296355
"1448","Wadi Ashshati_returnee",0.0073815370258948
"1449","Derna_non_displaced",2.06486330930683
"1450","Wadi Ashshati_non_displaced",0.524583719814981
"1451","Al Jabal Al Gharbi_idp",0.0998265007311487
"1452","Al Jabal Al Gharbi_idp",0.0998265007311487
"1453","Al Jabal Al Gharbi_idp",0.0998265007311487
"1454","Sirt_returnee",0.659429428397055
"1455","Sirt_idp",0.0978899249795213
"1456","Sirt_idp",0.0978899249795213
"1457","Sirt_idp",0.0978899249795213
"1458","Sirt_idp",0.0978899249795213
"1459","Derna_non_displaced",2.06486330930683
"1460","Derna_non_displaced",2.06486330930683
"1461","Derna_non_displaced",2.06486330930683
"1462","Derna_non_displaced",2.06486330930683
"1463","Derna_non_displaced",2.06486330930683
